source_page,published_date,title,url
1,2025-02-27,『アルドノア・ゼロ』 監督 あおきえい×シリーズ構成・脚本 高山カツヒコ 対談,https://febri.jp/topics/aldnoah-zero-cross-talk/
1,2025-02-27,プロデューサーが語る 映画『ヒプノシスマイク -Division Rap Battle-』のこだわりぬいたライブ演出①,https://febri.jp/topics/hypnosismic-movie1/
1,2025-02-21,Thunderbolt Fantasy 東離劍遊紀4 虚淵玄ロングインタビュー⑤,https://febri.jp/topics/thunderbolt-fantasy4-interview-5/
1,2025-02-21,Thunderbolt Fantasy 東離劍遊紀4 虚淵玄ロングインタビュー④,https://febri.jp/topics/thunderbolt-fantasy4-interview-4/
1,2025-02-20,Thunderbolt Fantasy 東離劍遊紀4 虚淵玄による各話解説③,https://febri.jp/topics/thunderbolt-fantasy4-commentary-3/
1,2025-02-20,Thunderbolt Fantasy 東離劍遊紀4 虚淵玄ロングインタビュー③,https://febri.jp/topics/thunderbolt-fantasy4-interview-3/
1,2025-02-19,Thunderbolt Fantasy 東離劍遊紀4 虚淵玄による各話解説②,https://febri.jp/topics/thunderbolt-fantasy4-commentary-2/
1,2025-02-19,Thunderbolt Fantasy 東離劍遊紀4 虚淵玄ロングインタビュー②,https://febri.jp/topics/thunderbolt-fantasy4-interview-2/
1,2025-02-18,Thunderbolt Fantasy 東離劍遊紀4 虚淵玄による各話解説①,https://febri.jp/topics/thunderbolt-fantasy4-commentary-1/
1,2025-02-18,Thunderbolt Fantasy 東離劍遊紀4 虚淵玄ロングインタビュー①,https://febri.jp/topics/thunderbolt-fantasy4-interview-1/
1,2025-02-10,安田現象監督が語る劇場アニメ『メイクアガール』に込めた哲学②,https://febri.jp/topics/make_a_girl2/
1,2025-02-07,安田現象監督が語る劇場アニメ『メイクアガール』に込めた哲学①,https://febri.jp/topics/make_a_girl1/
1,2025-02-04,「オスカルの心を近くに感じた」 劇場アニメ『ベルサイユのばら』沢城みゆきインタビュー②,https://febri.jp/topics/verbara_movie2/
1,2025-02-03,「オスカルの心を近くに感じた」 劇場アニメ『ベルサイユのばら』沢城みゆきインタビュー①,https://febri.jp/topics/verbara_movie1/
1,2025-01-30,TVアニメ『魔法使いの約束』ムル役・仲村水希×シャイロック役・立花慎之介が語る愛憎コンビの魅力①,https://febri.jp/topics/mahoyaku-anime1/
1,2025-01-27,『劇場版 忍たま乱太郎 ドクタケ忍者隊最強の軍師』新山恵美子インタビュー②,https://febri.jp/topics/nintama-movie4/
1,2025-01-24,『劇場版 忍たま乱太郎 ドクタケ忍者隊最強の軍師』キャラクターデザイン新山恵美子インタビュー①,https://febri.jp/topics/nintama-movie3/
1,2025-01-23,『劇場版 忍たま乱太郎 ドクタケ忍者隊最強の軍師』監督・藤森雅也インタビュー②,https://febri.jp/topics/nintama-movie2/
1,2025-01-22,『劇場版 忍たま乱太郎 ドクタケ忍者隊最強の軍師』監督・藤森雅也インタビュー①,https://febri.jp/topics/nintama-movie1/
1,2024-12-30,ペイトン尚未の「並行多元ヒロインズ」第16回 セレブになった世界線の「マッチ売りの少女」（後編）,https://febri.jp/topics/series_naomi_payton_16-03/
1,2024-12-29,ペイトン尚未の「並行多元ヒロインズ」第16回 セレブになった世界線の「マッチ売りの少女」（中編）,https://febri.jp/topics/series_naomi_payton_16-02/
1,2024-12-29,アニメの仕事は富野監督と『∀ガンダム』が教えてくれた 菱田正和インタビュー③,https://febri.jp/topics/turn-a-gundam_25th_01_03/
1,2024-12-28,ペイトン尚未の「並行多元ヒロインズ」第16回 セレブになった世界線の「マッチ売りの少女」（前編）,https://febri.jp/topics/series_naomi_payton_16-01/
1,2024-12-28,アニメの仕事は富野監督と『∀ガンダム』が教えてくれた 菱田正和インタビュー②,https://febri.jp/topics/turn-a-gundam_25th_01_02/
1,2024-12-27,アニメの仕事は富野監督と『∀ガンダム』が教えてくれた 菱田正和インタビュー①,https://febri.jp/topics/turn-a-gundam_25th_01_01/
1,2024-12-19,伊達さゆりの「手さぐりの旅」 第21回 不思議なくらい気持ちに寄り添ってくれる コレサワさんの「泣く門には福きたる」（後編）,https://febri.jp/topics/series_sayuridate_21-3/
1,2024-12-19,『劇場版 忍たま乱太郎 ドクタケ忍者隊最強の軍師』 プロデューサーが語る制作舞台裏,https://febri.jp/topics/nintama-movie/
1,2024-12-18,伊達さゆりの「手さぐりの旅」 第21回 不思議なくらい気持ちに寄り添ってくれる コレサワさんの「泣く門には福きたる」（中編）,https://febri.jp/topics/series_sayuridate_21-2/
1,2024-12-17,伊達さゆりの「手さぐりの旅」 第21回 不思議なくらい気持ちに寄り添ってくれる コレサワさんの「泣く門には福きたる」（前編）,https://febri.jp/topics/series_sayuridate_21-1/
1,2024-11-29,VOICE Febri Vol.1 プレビュー／青木陽菜,https://febri.jp/topics/voice_febri_preview_hina_aoki/
1,2024-11-28,VOICE Febri Vol.1 プレビュー／月音こな,https://febri.jp/topics/voice_febri_preview_kona_tsukine/
1,2024-11-27,VOICE Febri Vol.1 プレビュー／坂倉 花,https://febri.jp/topics/voice_febri_preview_sakura_sakakura/
1,2024-11-26,VOICE Febri Vol.1 プレビュー／Ave Mujica,https://febri.jp/topics/voice_febri_preview_ave_mujica/
1,2024-11-08,アニメ『魔王2099』 日野聡が語る魔王ベルトールの魅力,https://febri.jp/topics/2099-world/
1,2024-11-01,「バディ」の枠に収まらない一葉と滇紅の関係性 『ハイガクラ』滇紅役・石川界人インタビュー②,https://febri.jp/topics/haigakura-anime3/
1,2024-11-01,【個展開催記念】 イラストレーター・LAM×Febri オリジナル企画 太陽に仕える12人の星娘たち（後編）,https://febri.jp/topics/lam_solar-system2/
1,2024-10-31,「バディ」の枠に収まらない一葉と滇紅の関係性 『ハイガクラ』滇紅役・石川界人インタビュー①,https://febri.jp/topics/haigakura-anime2/
1,2024-10-30,語り尽くせない一葉という複雑な存在 『ハイガクラ』一葉役・大塚剛央インタビュー,https://febri.jp/topics/haigakura-anime1/
1,2024-10-30,ペイトン尚未の「並行多元ヒロインズ」第15回 「中二病」――それは誰しもが通る人生の通過儀礼（後編）,https://febri.jp/topics/series_naomi_payton_15-03/
1,2024-10-29,ペイトン尚未の「並行多元ヒロインズ」第15回 「中二病」――それは誰しもが通る人生の通過儀礼（中編）,https://febri.jp/topics/series_naomi_payton_15-02/
1,2024-10-28,ペイトン尚未の「並行多元ヒロインズ」第15回 「中二病」――それは誰しもが通る人生の通過儀礼（前編）,https://febri.jp/topics/series_naomi_payton_15-01/
1,2024-10-17,フィリピンで実写化！ 映画『ボルテスV レガシー』マーク A. レイエス V監督インタビュー,https://febri.jp/topics/voltes-v-legacy-interview/
1,2024-10-04,谷田部透湖が語る 『鬼太郎誕生 ゲゲゲの謎 真生版』のキャラクターデザイン②,https://febri.jp/topics/kitaro-tanjo4/
1,2024-10-04,監督・古賀豪が語る 『鬼太郎誕生 ゲゲゲの謎 真生版』のヒミツ②,https://febri.jp/topics/kitaro-tanjo2/
1,2024-10-03,谷田部透湖が語る 『鬼太郎誕生 ゲゲゲの謎 真生版』のキャラクターデザイン①,https://febri.jp/topics/kitaro-tanjo3/
1,2024-10-03,監督・古賀豪が語る 『鬼太郎誕生 ゲゲゲの謎 真生版』のヒミツ①,https://febri.jp/topics/kitaro-tanjo-1/
1,2024-10-02,シリーズディレクター・酒井和男が振り返る 『ガールズバンドクライ』の画づくり③,https://febri.jp/topics/girls-band-cry_int_02_03/
1,2024-10-01,シリーズディレクター・酒井和男が振り返る 『ガールズバンドクライ』の画づくり②,https://febri.jp/topics/girls-band-cry_int_02_02/
1,2024-09-30,シリーズディレクター・酒井和男が振り返る 『ガールズバンドクライ』の画づくり①,https://febri.jp/topics/girls-band-cry_int_02_01/
1,2024-09-24,伊達さゆりの「手さぐりの旅」 第20回 アイドルの葛藤と輝きに魅せられる 僕が見たかった青空さんの「飛ばなかった紙飛行機」（後編）,https://febri.jp/topics/series_sayuridate_20-3/
1,2024-09-23,伊達さゆりの「手さぐりの旅」 第20回 アイドルの葛藤と輝きに魅せられる 僕が見たかった青空さんの「飛ばなかった紙飛行機」（中編）,https://febri.jp/topics/series_sayuridate_20-2/
1,2024-09-22,伊達さゆりの「手さぐりの旅」 第20回 アイドルの葛藤と輝きに魅せられる 僕が見たかった青空さんの「飛ばなかった紙飛行機」（前編）,https://febri.jp/topics/series_sayuridate_20-1/
1,2024-09-21,北村翔太郎が初監督作で描きたかった 『負けヒロインが多すぎる！』の「空気感」②,https://febri.jp/topics/makeine_int_02/
1,2024-09-20,北村翔太郎が初監督作で描きたかった 『負けヒロインが多すぎる！』の「空気感」①,https://febri.jp/topics/makeine_int_01/
1,2024-09-18,第２期決定！ 監督に聞いたTVアニメ『小市民シリーズ』の演出術②,https://febri.jp/topics/shoshimin-director-interview2/
1,2024-09-18,『グレンダイザーU』 シリーズ構成・脚本 大河内一楼インタビュー②,https://febri.jp/topics/grendizeru-oukouchi-interview-2/
1,2024-09-17,第２期決定！ 監督に聞いたTVアニメ『小市民シリーズ』の演出術①,https://febri.jp/topics/shoshimin-director-interview-1/
1,2024-09-17,『グレンダイザーU』 シリーズ構成・脚本 大河内一楼インタビュー①,https://febri.jp/topics/grendizeru-oukouchi-interview-1/
1,2024-08-31,ペイトン尚未の「並行多元ヒロインズ」第14回 由緒ある古民家で過ごす「日本人形の夏休み」（後編）,https://febri.jp/topics/series_naomi_payton_14-03/
1,2024-08-30,ペイトン尚未の「並行多元ヒロインズ」第14回 由緒ある古民家で過ごす「日本人形の夏休み」（中編）,https://febri.jp/topics/series_naomi_payton_14-02/
1,2024-08-29,ペイトン尚未の「並行多元ヒロインズ」第14回 由緒ある古民家で過ごす「日本人形の夏休み」（前編）,https://febri.jp/topics/series_naomi_payton_14-01/
1,2024-08-28,『ガールズバンドクライ』 シリーズ構成・花田十輝が「バンドもの」で描きたかったこと③,https://febri.jp/topics/girls-band-cry_int_01_03/
1,2024-08-27,『ガールズバンドクライ』 シリーズ構成・花田十輝が「バンドもの」で描きたかったこと②,https://febri.jp/topics/girls-band-cry_int_01_02/
1,2024-08-26,『ガールズバンドクライ』 シリーズ構成・花田十輝が「バンドもの」で描きたかったこと①,https://febri.jp/topics/girls-band-cry_int_01_01/
1,2024-08-20,『ゼーガペインSTA』、その謎と根幹に迫る！ 監督・下田正美インタビュー②,https://febri.jp/topics/zegapain_sta_director_interview_2/
1,2024-08-19,『ゼーガペインSTA』、その謎と根幹に迫る！ 監督・下田正美インタビュー①,https://febri.jp/topics/zegapain_sta_director_interview_1/
1,2024-08-02,師匠に聞け！『機動武闘伝Gガンダム』30周年 マスター・アジア役 秋元羊介インタビュー,https://febri.jp/topics/g-gundam_30th_02/
1,2024-07-31,ペイトン尚未の「並行多元ヒロインズ」第13回 あんまり空に戻る気がなさそうな「なまけものの天使」（後編）,https://febri.jp/topics/series_naomi_payton_13-03/
1,2024-07-30,ペイトン尚未の「並行多元ヒロインズ」第13回 あんまり空に戻る気がなさそうな「なまけものの天使」（中編）,https://febri.jp/topics/series_naomi_payton_13-02/
1,2024-07-29,『劇場版モノノ怪 唐傘』 監督・中村健治が込めた想い②,https://febri.jp/topics/mononoke-karakasa_nakamura_02/
1,2024-07-29,ペイトン尚未の「並行多元ヒロインズ」第13回 あんまり空に戻る気がなさそうな「なまけものの天使」（前編）,https://febri.jp/topics/series_naomi_payton_13-01/
1,2024-07-26,『劇場版モノノ怪 唐傘』 監督・中村健治が込めた想い①,https://febri.jp/topics/mononoke-karakasa_nakamura_01/
1,2024-07-26,『機動武闘伝Gガンダム』 30周年 ドモン・カッシュ役 関 智一インタビュー②,https://febri.jp/topics/g-gundam_30th_01_02/
1,2024-07-26,伊達さゆりの「手さぐりの旅」 第19回 コブクロさんの「Million Films」が 呼び起こす、戻れないあの頃と父の思い出（後編）,https://febri.jp/topics/series_sayuridate_19-3/
1,2024-07-25,伊達さゆりの「手さぐりの旅」 第19回 コブクロさんの「Million Films」が 呼び起こす、戻れないあの頃と父の思い出（中編）,https://febri.jp/topics/series_sayuridate_19-2/
1,2024-07-24,伊達さゆりの「手さぐりの旅」 第19回 コブクロさんの「Million Films」が 呼び起こす、戻れないあの頃と父の思い出（前編）,https://febri.jp/topics/series_sayuridate_19-1/
1,2024-07-19,『機動武闘伝Gガンダム』 30周年 ドモン・カッシュ役 関 智一インタビュー①,https://febri.jp/topics/g-gundam_30th_01_01/
